class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
fall,0.8537154793739319,0.5811458230018616,-0.02713477611541748,0.9999393224716187,0.8607493042945862,0.5761396884918213,-0.013079319149255753,0.9999524354934692,0.8644944429397583,0.5764639377593994,-0.013132506050169468,0.9999266862869263,0.8682209253311157,0.5768721699714661,-0.01316392794251442,0.9999473094940186,0.8493393659591675,0.5770679712295532,-0.006574702449142933,0.9999758005142212,0.8456881046295166,0.5779582858085632,-0.006612001918256283,0.9999665021896362,0.842113196849823,0.5788686275482178,-0.006838766857981682,0.9999722242355347,0.8734722137451172,0.5880861282348633,0.059720832854509354,0.9998764991760254,0.8364388942718506,0.5912195444107056,0.0911559984087944,0.9999583959579468,0.8594432473182678,0.594395637512207,-0.001817564945667982,0.9999426603317261,0.8457714915275574,0.595011293888092,0.007289217319339514,0.9999707937240601,0.8903038501739502,0.6218335628509521,0.027242442592978477,0.9999663829803467,0.794875979423523,0.6605890989303589,0.13325144350528717,0.9999779462814331,0.9534156322479248,0.6107558012008667,-0.17845633625984192,0.9028409123420715,0.7430975437164307,0.7102058529853821,0.09449784457683563,0.1561902016401291,0.9008513689041138,0.5615816116333008,-0.342460572719574,0.9016749858856201,0.6684517860412598,0.7284965515136719,-0.050209686160087585,0.4690796732902527,0.892130970954895,0.5459078550338745,-0.36912238597869873,0.8654316067695618,0.648794412612915,0.7395563125610352,-0.06159666180610657,0.5500631928443909,0.8836559653282166,0.5454739332199097,-0.3575083017349243,0.8433270454406738,0.6516706943511963,0.733840823173523,-0.10345430672168732,0.5571661591529846,0.8844040036201477,0.5503586530685425,-0.34152281284332275,0.8241351246833801,0.6649115085601807,0.7356635332107544,-0.07144232839345932,0.5800846815109253,0.8710107803344727,0.8277652859687805,-0.03967256098985672,0.9999819993972778,0.808200478553772,0.8320102095603943,0.0392402783036232,0.9999790191650391,0.8655400276184082,0.6603381633758545,-0.15442539751529694,0.9521362781524658,0.7379680871963501,0.689022958278656,0.0030180818866938353,0.6491121649742126,0.7685529589653015,0.6397515535354614,-0.31545552611351013,0.7385982275009155,0.7197312116622925,0.7308453917503357,-0.267792671918869,0.5198157429695129,0.7581300735473633,0.655097246170044,-0.32519692182540894,0.8215005397796631,0.7139251828193665,0.7672389149665833,-0.29240602254867554,0.6180034279823303,0.7309184074401855,0.5777987837791443,-0.3529535233974457,0.813426673412323,0.6838047504425049,0.6857905983924866,-0.3623221218585968,0.6709120273590088
fall,0.22172129154205322,0.8303813934326172,-0.022303543984889984,0.9996008276939392,0.2176821231842041,0.831200897693634,-0.012235226109623909,0.9994173049926758,0.21706286072731018,0.8290829062461853,-0.012223291210830212,0.9993670582771301,0.21640314161777496,0.8269839882850647,-0.012269544415175915,0.9995539784431458,0.22016029059886932,0.8351183533668518,-0.007179441396147013,0.9991129040718079,0.22121389210224152,0.8357418775558472,-0.0071882568299770355,0.9990341663360596,0.22219479084014893,0.8364603519439697,-0.007231880910694599,0.999160647392273,0.22026334702968597,0.8207519054412842,0.02843727357685566,0.999251663684845,0.22758421301841736,0.8346279859542847,0.050998754799366,0.9983863830566406,0.22543302178382874,0.8205785155296326,-0.007478946354240179,0.9989462494850159,0.22862966358661652,0.8259478807449341,-0.0009606016101315618,0.9966302514076233,0.24535098671913147,0.7739675045013428,0.012240048497915268,0.9998630285263062,0.24876020848751068,0.8363456130027771,0.058726828545331955,0.99901282787323,0.27960485219955444,0.7354127168655396,-0.015724455937743187,0.9771236777305603,0.20684048533439636,0.890275239944458,0.019978830590844154,0.9948320388793945,0.32553786039352417,0.7322534322738647,-0.039945390075445175,0.909146249294281,0.16779710352420807,0.9224628806114197,-0.0050727068446576595,0.9885432720184326,0.3410055637359619,0.7267892956733704,-0.05545781925320625,0.8044675588607788,0.15969108045101166,0.9383360743522644,-0.02205756865441799,0.9570026993751526,0.34196776151657104,0.735411524772644,-0.05709490925073624,0.8098638653755188,0.15837569534778595,0.9360188841819763,-0.026043999940156937,0.9538204669952393,0.33766716718673706,0.7386334538459778,-0.042173683643341064,0.8143223524093628,0.16074715554714203,0.9309054017066956,-0.011894024908542633,0.9600386023521423,0.3413175940513611,0.7629421949386597,-0.039243314415216446,0.9991210103034973,0.3426995277404785,0.7996799945831299,0.03931106626987457,0.9989725351333618,0.4075329601764679,0.7880855798721313,-0.10997950285673141,0.533832848072052,0.4047950506210327,0.8132964968681335,-0.05973818153142929,0.32467180490493774,0.5014734268188477,0.7854871153831482,-0.10510919988155365,0.356174498796463,0.49241405725479126,0.8065290451049805,-0.039550796151161194,0.2079007625579834,0.5144922137260437,0.7803501486778259,-0.10692313313484192,0.33897286653518677,0.5050475001335144,0.7985365986824036,-0.03862748295068741,0.3262598216533661,0.5299041867256165,0.8011532425880432,-0.16743260622024536,0.38510870933532715,0.5196138620376587,0.8247348666191101,-0.09032095223665237,0.33590707182884216
fall,0.4121983051300049,0.7055516242980957,-0.38108229637145996,0.9900368452072144,0.42431068420410156,0.7078547477722168,-0.4267127215862274,0.9898940920829773,0.4320119619369507,0.7128182649612427,-0.4268025755882263,0.9920865893363953,0.43969160318374634,0.717714786529541,-0.4269082844257355,0.991354763507843,0.4078862965106964,0.6906112432479858,-0.4309602677822113,0.9903106689453125,0.40431809425354004,0.6839134693145752,-0.4310666620731354,0.9919922947883606,0.40074482560157776,0.6772724986076355,-0.4311697781085968,0.9919425249099731,0.4783971309661865,0.7132614850997925,-0.48598888516426086,0.9926941394805908,0.4186767339706421,0.6529049277305603,-0.503479540348053,0.9892382621765137,0.4382263720035553,0.7072628736495972,-0.3835773169994354,0.9934131503105164,0.4203166365623474,0.6904529333114624,-0.3886980414390564,0.9916757345199585,0.5734000205993652,0.7239145040512085,-0.3989983797073364,0.9929826259613037,0.46578362584114075,0.5678238272666931,-0.42543908953666687,0.9861686825752258,0.5783352255821228,0.7388666868209839,-0.16658054292201996,0.22616392374038696,0.42136579751968384,0.521445095539093,-0.29507070779800415,0.8683354258537292,0.5111208558082581,0.8096917867660522,-0.08306580781936646,0.2802061140537262,0.3393220007419586,0.6438673734664917,-0.2708131670951843,0.8695399165153503,0.5239940881729126,0.8337966799736023,-0.11487271636724472,0.4237642288208008,0.3074900805950165,0.6662525534629822,-0.31917211413383484,0.9049861431121826,0.5092650651931763,0.8228578567504883,-0.1445457488298416,0.44034937024116516,0.3219034671783447,0.6756637096405029,-0.3480656147003174,0.9130987524986267,0.504157543182373,0.8015815019607544,-0.09055109322071075,0.38479599356651306,0.3359340727329254,0.671144425868988,-0.28351813554763794,0.864192545413971,0.6315322518348694,0.519587516784668,0.03262312337756157,0.9968063831329346,0.607399582862854,0.45902228355407715,-0.032419659197330475,0.9979653358459473,0.667058527469635,0.457878977060318,0.4680490791797638,0.10108166188001633,0.6394482254981995,0.42644283175468445,0.39936041831970215,0.13188757002353668,0.7135594487190247,0.4277138411998749,0.9390413165092468,0.19845198094844818,0.7105990648269653,0.39701321721076965,0.8718846440315247,0.5106005668640137,0.7232200503349304,0.4162328839302063,0.9940138459205627,0.35662269592285156,0.7213393449783325,0.3877277970314026,0.9273852705955505,0.6634456515312195,0.7064996957778931,0.4253127872943878,0.9945551156997681,0.09867916256189346,0.7022818922996521,0.4027516841888428,0.917391300201416,0.23455584049224854
fall,0.1692887544631958,0.8613750338554382,-0.10058359056711197,0.9845823049545288,0.1632571667432785,0.8632697463035583,-0.11229529976844788,0.9908500909805298,0.162795752286911,0.862746000289917,-0.11226768046617508,0.9907337427139282,0.16137278079986572,0.8616123795509338,-0.11227536201477051,0.9918252229690552,0.16315092146396637,0.8639301657676697,-0.09658073633909225,0.9876620769500732,0.16261932253837585,0.863791823387146,-0.0965830385684967,0.9859992861747742,0.16230109333992004,0.8636805415153503,-0.09658922255039215,0.986172616481781,0.16075170040130615,0.8533516526222229,-0.13885550200939178,0.9853101968765259,0.15994662046432495,0.8556000590324402,-0.0667702853679657,0.9772993326187134,0.16954252123832703,0.8576148152351379,-0.10736768692731857,0.9707092046737671,0.16953687369823456,0.858383059501648,-0.08649960905313492,0.97112637758255,0.1635029911994934,0.8394376039505005,-0.15191558003425598,0.9943891167640686,0.15810048580169678,0.8434653282165527,-0.02194175496697426,0.9925018548965454,0.16521362960338593,0.8747128844261169,-0.184285968542099,0.9295989274978638,0.1660684496164322,0.86622554063797,0.005478472448885441,0.10092668980360031,0.14369550347328186,0.9041699171066284,-0.1735607087612152,0.8954182863235474,0.15679839253425598,0.888522744178772,-0.042697034776210785,0.2686378061771393,0.1371893435716629,0.9104864001274109,-0.19508934020996094,0.8792615532875061,0.15310953557491302,0.8920069932937622,-0.04661083593964577,0.37099000811576843,0.13468408584594727,0.9084383249282837,-0.1933523267507553,0.8771517872810364,0.15298070013523102,0.8928551077842712,-0.06329508125782013,0.38802263140678406,0.13715922832489014,0.9061590433120728,-0.17408758401870728,0.8425211906433105,0.1552249640226364,0.892310380935669,-0.05074882507324219,0.39268818497657776,0.20208200812339783,0.7774901986122131,-0.051371876150369644,0.9938399195671082,0.1940045803785324,0.7822094559669495,0.051424525678157806,0.9938127994537354,0.207156702876091,0.8250623941421509,-0.0525759719312191,0.8980531096458435,0.19670823216438293,0.8286511898040771,0.08216752111911774,0.1277877241373062,0.22792649269104004,0.8457767963409424,0.012790095061063766,0.7969050407409668,0.22501347959041595,0.8373028635978699,0.1334630697965622,0.2040790319442749,0.23333214223384857,0.8450008630752563,0.018006131052970886,0.8474044799804688,0.23165114223957062,0.836309552192688,0.13758771121501923,0.24556775391101837,0.2217065691947937,0.8649649620056152,-0.0008126961183734238,0.8192604780197144,0.22221003472805023,0.8498482704162598,0.12509380280971527,0.33916565775871277
fall,0.22259783744812012,0.8310303688049316,-0.14784687757492065,0.9978998899459839,0.21978607773780823,0.8325703144073486,-0.14121276140213013,0.9967473745346069,0.21919786930084229,0.8311619162559509,-0.1411852091550827,0.9967314004898071,0.2185315042734146,0.8297361731529236,-0.1412416398525238,0.9973201155662537,0.22226068377494812,0.835151195526123,-0.13920752704143524,0.9950350522994995,0.22347791492938995,0.8355585932731628,-0.13926343619823456,0.9953633546829224,0.22472108900547028,0.8361524343490601,-0.13930481672286987,0.9948461055755615,0.22207854688167572,0.8239451050758362,-0.0983743891119957,0.9964535236358643,0.23063455522060394,0.8339629173278809,-0.08866899460554123,0.9883651733398438,0.22677955031394958,0.8226820230484009,-0.12980341911315918,0.9966879487037659,0.2304912656545639,0.826755702495575,-0.1269693523645401,0.986454427242279,0.24315738677978516,0.7796534299850464,-0.0852375328540802,0.9996371269226074,0.23903194069862366,0.8432843089103699,-0.06673488765954971,0.9961872696876526,0.2725507318973541,0.7366020679473877,-0.09471330791711807,0.9856944680213928,0.20451107621192932,0.8907637596130371,-0.10489125549793243,0.9931120276451111,0.3194158673286438,0.7314464449882507,-0.12238451093435287,0.9463962316513062,0.1656697541475296,0.9225194454193115,-0.14350049197673798,0.9899375438690186,0.33600732684135437,0.7249387502670288,-0.13594786822795868,0.8561890125274658,0.15769070386886597,0.9359683990478516,-0.16128681600093842,0.9627393484115601,0.33881592750549316,0.7345495223999023,-0.14211365580558777,0.8629411458969116,0.15873835980892181,0.9343984723091125,-0.16725248098373413,0.9597935676574707,0.33361369371414185,0.7383534908294678,-0.12553657591342926,0.8529636263847351,0.16128121316432953,0.9297699332237244,-0.15009836852550507,0.9601025581359863,0.3423772156238556,0.7693831324577332,-0.03618038445711136,0.9989533424377441,0.342589408159256,0.8020501136779785,0.03613266721367836,0.9987708926200867,0.40535491704940796,0.7917067408561707,-0.08427128940820694,0.5978502631187439,0.403068482875824,0.8194902539253235,-0.001958802342414856,0.34416255354881287,0.48203244805336,0.8037047982215881,-7.414104766212404e-05,0.4419969618320465,0.47302114963531494,0.8222468495368958,0.08705192804336548,0.31782853603363037,0.4910111427307129,0.8018434047698975,0.0060089267790317535,0.3690156936645508,0.48338696360588074,0.8174082040786743,0.09473725408315659,0.42447802424430847,0.5088839530944824,0.8244829773902893,-0.05581960454583168,0.47162383794784546,0.4959402084350586,0.8421711325645447,0.044436752796173096,0.48350071907043457
fall,0.1667252779006958,0.8570502400398254,-0.12456119805574417,0.9798903465270996,0.16097605228424072,0.8584368228912354,-0.1368812471628189,0.9910318851470947,0.1603376269340515,0.8577084541320801,-0.13680928945541382,0.9904001355171204,0.15981322526931763,0.857022225856781,-0.13677912950515747,0.9926310777664185,0.16144809126853943,0.858624279499054,-0.11833274364471436,0.9857204556465149,0.16115093231201172,0.8580138683319092,-0.11834795027971268,0.9825446009635925,0.16093042492866516,0.857500433921814,-0.1183641105890274,0.9866438508033752,0.1560583859682083,0.8465803265571594,-0.16874223947525024,0.9863839745521545,0.15774056315422058,0.8496934771537781,-0.083820641040802,0.9660040140151978,0.16757796704769135,0.8506680130958557,-0.13345439732074738,0.9529473781585693,0.16788804531097412,0.8498536944389343,-0.10898314416408539,0.9422028064727783,0.17025315761566162,0.8279395699501038,-0.1883276253938675,0.9767158627510071,0.1590689867734909,0.8298524022102356,-0.03129386156797409,0.9803373217582703,0.1709592044353485,0.8708087801933289,-0.24235838651657104,0.885735034942627,0.16568079590797424,0.8677539229393005,1.8778222511173226e-05,0.127348393201828,0.14477618038654327,0.9023762345314026,-0.23703977465629578,0.7839590311050415,0.15316055715084076,0.8970464468002319,-0.052381839603185654,0.1840953528881073,0.14284037053585052,0.9144379496574402,-0.2619675099849701,0.7516207098960876,0.14882586896419525,0.9019660353660583,-0.05765543505549431,0.24664239585399628,0.13920733332633972,0.9121385812759399,-0.259078711271286,0.746444821357727,0.14848417043685913,0.9030494689941406,-0.07843270152807236,0.25576475262641907,0.1373574584722519,0.9033268094062805,-0.23703300952911377,0.6868194937705994,0.15106263756752014,0.9020351767539978,-0.06261959671974182,0.25117242336273193,0.22905026376247406,0.7676582932472229,-0.05430297926068306,0.9805135130882263,0.21509206295013428,0.770577609539032,0.05438720062375069,0.9815791845321655,0.24067538976669312,0.8274943232536316,-0.07399457693099976,0.6407625675201416,0.21940553188323975,0.8188965320587158,0.06386435776948929,0.10640962421894073,0.23221240937709808,0.8706328868865967,-0.042160868644714355,0.6786715984344482,0.21648938953876495,0.856952965259552,0.10033921897411346,0.17555177211761475,0.23537102341651917,0.8753905296325684,-0.04160642251372337,0.748343288898468,0.22045588493347168,0.8626885414123535,0.10190849006175995,0.19647659361362457,0.20709754526615143,0.8884536623954773,-0.08919219672679901,0.7064387202262878,0.19531860947608948,0.8688421845436096,0.07022961229085922,0.2588299810886383
fall,0.32079017162323,0.47758376598358154,-0.16607405245304108,0.9999945163726807,0.3098517060279846,0.4850981831550598,-0.14593712985515594,0.9999879598617554,0.3097500801086426,0.4860013425350189,-0.14595800638198853,0.9999827146530151,0.3096621036529541,0.4871540367603302,-0.14595739543437958,0.9999853372573853,0.3100004494190216,0.48775196075439453,-0.18098264932632446,0.999995231628418,0.3099488615989685,0.49034446477890015,-0.18100187182426453,0.9999947547912598,0.30985018610954285,0.4933295249938965,-0.18108466267585754,0.9999948740005493,0.3160657286643982,0.5042991638183594,-0.02912917174398899,0.9999750852584839,0.31639373302459717,0.5123805999755859,-0.18902234733104706,0.9999961853027344,0.33195221424102783,0.4795028567314148,-0.11945468932390213,0.9999822378158569,0.3320762515068054,0.48357975482940674,-0.16583044826984406,0.9999947547912598,0.37675103545188904,0.4972553849220276,0.10872792452573776,0.9999725818634033,0.3739124834537506,0.5580732226371765,-0.2196318507194519,0.9999912977218628,0.4432467222213745,0.49302130937576294,0.26515260338783264,0.18157151341438293,0.4367545545101166,0.5958656668663025,-0.29560697078704834,0.9967580437660217,0.44123145937919617,0.4628257155418396,0.2660573124885559,0.7481940984725952,0.4877568483352661,0.6317721009254456,-0.38336607813835144,0.9950927495956421,0.4472586512565613,0.45859628915786743,0.27444273233413696,0.774721622467041,0.5039655566215515,0.6418048143386841,-0.4196709990501404,0.991055965423584,0.4386299252510071,0.4589918553829193,0.23553887009620667,0.7961426973342896,0.5048786997795105,0.6370227336883545,-0.4333881437778473,0.9915329813957214,0.43737584352493286,0.46143853664398193,0.24995136260986328,0.7632564306259155,0.5009856224060059,0.6330255270004272,-0.390106201171875,0.9868573546409607,0.5250577330589294,0.4886464774608612,0.11902298778295517,0.9997555613517761,0.5276336669921875,0.515079915523529,-0.11909009516239166,0.9996930360794067,0.6108087301254272,0.4331763684749603,0.11171529442071915,0.8675011992454529,0.6223984360694885,0.42587265372276306,-0.18322895467281342,0.9904916882514954,0.6809171438217163,0.4973670542240143,0.26942840218544006,0.9086512327194214,0.6965380907058716,0.5109925270080566,0.021093321964144707,0.9901061654090881,0.6866697072982788,0.5188365578651428,0.2814417779445648,0.8871636390686035,0.7004154920578003,0.5333867073059082,0.04065459594130516,0.9650779366493225,0.7254708409309387,0.48627302050590515,0.23991115391254425,0.9434124827384949,0.7388905882835388,0.4946035146713257,0.0010289326310157776,0.9891930222511292
fall,0.2174544632434845,0.8292210102081299,-0.09657999873161316,0.9996540546417236,0.2158600240945816,0.8318731188774109,-0.08062943071126938,0.9995691180229187,0.2157602459192276,0.8302980661392212,-0.08059621602296829,0.9994783997535706,0.21560661494731903,0.828686535358429,-0.08061844855546951,0.9996383190155029,0.21754372119903564,0.8350170254707336,-0.08526483178138733,0.9994369149208069,0.21863795816898346,0.8356271982192993,-0.08531064540147781,0.9994509816169739,0.2197057008743286,0.8363815546035767,-0.08533472567796707,0.9994766116142273,0.22114647924900055,0.8245356678962708,-0.015316789969801903,0.9994041919708252,0.22622519731521606,0.835582971572876,-0.03600263223052025,0.9990377426147461,0.22211159765720367,0.8208489418029785,-0.0720577985048294,0.9991926550865173,0.22488471865653992,0.8250385522842407,-0.0781804546713829,0.9971209168434143,0.244511216878891,0.784612774848938,0.0016584174009039998,0.9994860887527466,0.24105729162693024,0.8422396183013916,-0.03557751700282097,0.9978097081184387,0.2696252763271332,0.7383077144622803,0.014140773564577103,0.9403995871543884,0.2087607979774475,0.8826074600219727,-0.08797752112150192,0.998448371887207,0.3152007758617401,0.735812246799469,0.0027291367296129465,0.9228659868240356,0.16975116729736328,0.9131163954734802,-0.1017799973487854,0.9977134466171265,0.3341468870639801,0.731937825679779,-0.0033700119238346815,0.8212625980377197,0.16186800599098206,0.9271715879440308,-0.11522030830383301,0.9891046285629272,0.3355420231819153,0.7398502230644226,-0.00978751853108406,0.8276453614234924,0.1609848290681839,0.926772952079773,-0.11340194940567017,0.9875339269638062,0.3307664394378662,0.7424681186676025,-0.0003659560461528599,0.8063655495643616,0.1643947809934616,0.921507716178894,-0.10373555123806,0.985698401927948,0.3352924883365631,0.7672660946846008,-0.026681827381253242,0.9988246560096741,0.3347000181674957,0.7948824763298035,0.026555396616458893,0.9989036321640015,0.3908030390739441,0.8111483454704285,-0.0557367205619812,0.46660467982292175,0.3879122734069824,0.8272346258163452,0.0038133428897708654,0.3194088935852051,0.4716373085975647,0.8193957805633545,0.005562484730035067,0.37876787781715393,0.4589780569076538,0.8293571472167969,0.06704375892877579,0.3187597692012787,0.4828374981880188,0.8172965049743652,0.008894897997379303,0.36542046070098877,0.4691312313079834,0.8253359794616699,0.0719970241189003,0.4063217341899872,0.49427199363708496,0.8350632190704346,-0.0478820763528347,0.41752132773399353,0.4831119179725647,0.8474816679954529,0.021168824285268784,0.49509158730506897
fall,0.7413135766983032,0.2699761390686035,0.06214676797389984,0.9999966621398926,0.7521467208862305,0.2650824785232544,0.0965740904211998,0.9999986886978149,0.7555999159812927,0.2676832675933838,0.09666777402162552,0.9999978542327881,0.759337842464447,0.2707505226135254,0.09669875353574753,0.9999985694885254,0.7420210838317871,0.2594471275806427,0.10562686622142792,0.999997615814209,0.7380552887916565,0.2579224109649658,0.10559733957052231,0.9999963045120239,0.7337935566902161,0.256477415561676,0.10553815960884094,0.9999973773956299,0.7658684253692627,0.2891552150249481,0.2424907684326172,0.9999949932098389,0.7288720607757568,0.2669166922569275,0.284624844789505,0.9999914169311523,0.7422147393226624,0.28678134083747864,0.10930778831243515,0.9999972581863403,0.7289156317710876,0.2786828279495239,0.12015409022569656,0.9999949932098389,0.7542541027069092,0.3868945837020874,0.20387813448905945,0.9999030828475952,0.6582173109054565,0.3154493570327759,0.33957329392433167,0.999610960483551,0.7515574097633362,0.5078861713409424,-0.032361432909965515,0.939257025718689,0.597285807132721,0.3119989037513733,0.10460161417722702,0.9135503172874451,0.7373030781745911,0.4416930675506592,-0.2712825834751129,0.9674558043479919,0.6560121774673462,0.23766466975212097,-0.18526135385036469,0.9640114903450012,0.7302246689796448,0.4249570071697235,-0.3099288046360016,0.9237830638885498,0.6731341481208801,0.2306106686592102,-0.2268572896718979,0.9265593886375427,0.7331352233886719,0.4132305681705475,-0.2899966239929199,0.9215539693832397,0.6829675436019897,0.22954657673835754,-0.19807057082653046,0.9089082479476929,0.7342112064361572,0.4171864688396454,-0.2658329904079437,0.9024478197097778,0.6793979406356812,0.23276913166046143,-0.1791638284921646,0.8913639187812805,0.6479001641273499,0.5046334862709045,-0.09037642180919647,0.9998903274536133,0.5951399803161621,0.47388046979904175,0.089732825756073,0.9998675584793091,0.6142189502716064,0.3481729030609131,-0.4087788760662079,0.9525988101959229,0.5569474697113037,0.312269389629364,-0.1746341586112976,0.8058204650878906,0.5268111228942871,0.5276972651481628,-0.4886671006679535,0.9548263549804688,0.49716463685035706,0.4963911473751068,-0.3115278482437134,0.7593075633049011,0.520611584186554,0.5507756471633911,-0.4969329833984375,0.9507827758789062,0.5073062777519226,0.5260815620422363,-0.33184710144996643,0.7740929126739502,0.4638752341270447,0.5861151218414307,-0.5705697536468506,0.9782982468605042,0.4481021761894226,0.5464657545089722,-0.44693970680236816,0.8629171848297119
fall,0.6589929461479187,0.5522841811180115,-0.4914781153202057,0.9997788071632385,0.6678818464279175,0.5711770057678223,-0.5164517760276794,0.9999169111251831,0.6649360656738281,0.5746841430664062,-0.5163753628730774,0.9998778104782104,0.6620989441871643,0.5776353478431702,-0.5165363550186157,0.9999101161956787,0.6737009286880493,0.5672112107276917,-0.48309803009033203,0.9997815489768982,0.6750445365905762,0.5673795938491821,-0.4831770360469818,0.9995937943458557,0.6765543222427368,0.5679895877838135,-0.4831770360469818,0.9996917247772217,0.6466757655143738,0.5944218635559082,-0.5121373534202576,0.9999171495437622,0.661760151386261,0.5846559405326843,-0.36177706718444824,0.9997013211250305,0.6373775601387024,0.5533127784729004,-0.4779006242752075,0.9998086094856262,0.643368661403656,0.5456027388572693,-0.43497732281684875,0.9995762705802917,0.5467302799224854,0.5834892988204956,-0.48168253898620605,0.9999088048934937,0.5989680290222168,0.5851157307624817,-0.13891097903251648,0.9996830224990845,0.4423324167728424,0.5402960777282715,-0.5554914474487305,0.9203073382377625,0.5516337156295776,0.5502933859825134,0.12284153699874878,0.21313436329364777,0.4947032630443573,0.48134171962738037,-0.6042570471763611,0.9185504913330078,0.5768259167671204,0.4972916841506958,0.2733842134475708,0.4399080276489258,0.5048917531967163,0.4594438076019287,-0.651904284954071,0.895394504070282,0.5854696035385132,0.4803518056869507,0.292486310005188,0.5089383125305176,0.5224683284759521,0.46542030572891235,-0.6573502421379089,0.8983486294746399,0.5843462347984314,0.48449137806892395,0.262410432100296,0.5132914185523987,0.5203356742858887,0.47297748923301697,-0.605516254901886,0.882270336151123,0.5782135128974915,0.4901343286037445,0.2663291096687317,0.5587769150733948,0.3893010914325714,0.5195052027702332,-0.13329057395458221,0.9998617172241211,0.417771577835083,0.514260470867157,0.13322529196739197,0.999761164188385,0.29871299862861633,0.4079037308692932,-0.24573636054992676,0.8634987473487854,0.3203132748603821,0.46077871322631836,0.13967245817184448,0.26089534163475037,0.15721982717514038,0.48371097445487976,-0.1128862202167511,0.8163156509399414,0.16451409459114075,0.4943814277648926,0.24994154274463654,0.4036603569984436,0.14089450240135193,0.5096765160560608,-0.09797906130552292,0.8844470381736755,0.13899055123329163,0.5082601308822632,0.25699201226234436,0.48229333758354187,0.1012239158153534,0.45549294352531433,-0.13982947170734406,0.8425378799438477,0.12186941504478455,0.4698428511619568,0.18668709695339203,0.42334622144699097
